"Gene","KO1","KO2","KO3","KOGFP1","KOGFP2","KOGFP3","RE1","RE2","RE3","WT1","WT2","WT3","RND1","RND2","RND3"
"PRR3",NA,19.0807160533229,19.3695930866144,19.2210395121644,19.5510341686608,19.1545338329486,19.1258044232199,16.1241415107111,19.1487546078453,19.2018176166679,19.3532674586579,NA,22.1144032226754,20.7282842590791,19.4381177054934
"PRR5",20.419518934959,20.1529284760192,20.0952759620495,21.0329678662844,20.2193138927273,20.2654410717017,20.5646965609789,20.8743352779362,20.8546127535352,20.672167196524,20.5764732749911,20.782847078034,21.5379837910889,21.5361604031829,23.1760108811145
"PRRC1",24.325879037643,24.1670235283723,24.4010458326213,24.2033518866608,24.3107071431519,24.1115567765556,23.9739465788558,23.9070117580308,21.0038095410811,24.110677010105,24.175861535811,24.1711347169257,24.9621717952479,22.2484163682351,21.6456324883456
"PRRC2A",23.5477253290464,23.4902296454114,23.4103814750678,23.8299439203254,23.7305746178719,23.7186975846071,20.0917801402344,23.4817005356061,23.3619989074968,23.5996407080546,20.2044195023831,23.5713546627964,25.0251943210435,18.8623528291889,18.9634464653716
"PRRC2B",23.0478549671809,22.8923940277893,22.8736954889126,23.1470152911425,22.8616297157407,22.8959281992508,22.862673487133,22.9771363026483,22.9187957389012,23.0546972137395,22.9318446386721,22.9485062592813,25.0424520145916,23.7058402246488,22.7560270803756
"PRRC2C",24.2521385934429,24.0799415076185,24.1888131537732,24.3628609682655,24.2315028270327,24.1682492998129,24.0304892472088,20.6152452636255,24.1324935324176,24.2122856015429,20.7864945844516,24.1571331044206,19.9842167784937,20.4512252005823,20.4998614547547
"PRSS1;PRSS2;PRSS3P2",26.3086511302414,NA,25.8452030775769,26.0948889261348,25.8461886756876,25.6466654654812,25.8703567466221,NA,26.3276001485209,25.8530457705155,NA,25.7686169367012,22.2896938785132,19.8274171396612,23.995457242926
"PRSS23",20.7646812981633,21.1168211251887,20.9013670511561,20.1928610719822,20.3704649906362,20.5008175715213,21.2697887245376,21.5248654441669,21.3181152273744,21.0663999784014,21.1375746915424,21.1890010688663,23.6135700686096,19.7381565982247,19.9537502848855
"PRTFDC1",23.4331311503939,23.2695474841278,23.5606119011215,23.1185488890803,23.4229364538166,23.0888401490642,23.5123709576728,23.1388220592374,23.6004753320952,23.4459852733921,23.368482615825,23.5592915420646,24.9200808494177,21.6882238389884,24.2998251806881
"PRUNE1",22.1118004685227,22.248202369846,22.2460600582214,22.1220377305199,22.2729674443081,22.1551153030805,21.9094261879599,22.0703627276628,22.131378778185,22.1317602693968,22.2255884438608,22.3096070775015,24.0988307049698,19.1381242788224,19.552280711621
"PRXL2A",22.3379596565812,22.3782239337437,22.5787619472752,22.2276388566573,22.3653519475904,22.1048987975657,19.0972940308887,22.5505079601387,22.5575424640782,22.4723479970256,22.4703632168623,22.6975674493657,24.4571059154855,22.2098468826312,22.2870965667589
"PRXL2B",20.888445985812,20.6797060183604,21.2181043750026,20.6318680062967,20.779498950074,20.2224671090115,20.3238376266585,19.7819103531621,21.064140147875,20.8335788423666,20.3738953221878,20.8973129658024,27.5239599064086,24.3800383650312,26.6183745093307
"PRXL2C",21.858766445469,21.4801911293988,21.7293112209884,21.2785946496905,21.3413646252352,21.5628162989805,21.9987098974309,21.7597382684515,21.9287428102484,18.2892624437081,21.4282983155339,21.5529682897362,17.0041216903029,25.8647733820437,22.6401721068435
"PSAP",22.4826885758773,18.8822937715353,22.4654047330323,22.538295518035,22.4135504590991,22.2321395332592,22.2551882419479,21.4989986551612,22.5214458857295,22.297708625264,22.174682520198,22.2963412842132,27.5908290812515,25.8926277426378,21.2144193281947
"PSAT1",27.4184796184099,27.1150335662672,27.2604931712294,26.9094003097311,27.0884113778803,26.643061865331,27.2164485953042,26.4905748443544,27.3381364971298,26.8544416546011,26.7124042139511,26.9967522168092,22.6953287706757,25.3068042286148,24.3983167245101
"PSD3",20.4380456018424,16.7171140993461,20.014335186192,20.3208611328349,20.0503123426051,19.6023273435072,20.0085134260599,16.6772241255651,20.1494531590966,20.3403108597586,20.182065738539,20.1596484107976,23.2379721255732,23.1527201000949,18.4859904270602
"PSEN1",21.3492898689257,21.3680038869871,18.0609386399834,18.1221809012598,21.3392742684584,21.3972986036102,20.8042303013893,20.9431064292741,20.8353912362429,21.2931084371554,21.0421422878068,21.3648688398244,24.5019612461918,19.1137650538403,24.3990198324471
"PSEN2",21.0737931210546,20.976243156309,20.8951107573056,21.5002073056326,21.0458109773595,21.1362808658194,21.0605494955217,21.2970421943916,21.104505336937,20.9104970776663,20.9340557943804,20.8722179544906,19.514985597064,22.6339007494055,23.4379288065927
"PSENEN",21.6101043164878,21.4201972001811,18.0182545223172,21.710948491763,21.2316401508763,21.2759897598765,21.2115146430013,21.4141365448745,21.0824934224773,21.2544335346475,20.9800377439691,21.0738780902,21.5962348068963,20.4687294317848,19.8963368389982
"PSIP1",24.7604998690156,24.4517641177605,24.5575145354415,25.1050020232246,24.731052976446,24.7345172710503,24.5106101386819,24.2780306748016,24.6870643864963,21.2493310778706,24.3141186588555,24.4888093568389,21.5200436002051,20.6142784892656,22.6298383967972
"PSKH1",NA,22.9339432735895,NA,17.433446889353,20.5575235334295,NA,NA,20.6796544810519,21.6218618403249,22.020361810435,22.45596529063,NA,18.8782784718746,25.1707797694791,22.0645529939031
"PSMA1",27.3084739884328,26.9753896282211,27.0931382394132,27.5076857313817,27.223478310273,27.1543992167828,27.0480323394603,26.5002121845285,27.1632302112822,20.5664368761131,27.0903745718781,27.0975004205289,23.320511363143,22.3080445571098,22.2929590840302
"PSMA2",26.5166845736478,26.2671111538123,26.2958320146907,26.6787504669791,26.2353485139747,26.2890037285062,26.2472205458686,26.1322359912332,26.2801322292414,26.4074995549343,26.3191933365476,26.2662377357281,18.6375871533277,24.7890710575815,20.7409517308177
"PSMA3",27.3909563162498,26.9850613547625,27.1125835436836,27.3823767667358,27.171417201312,27.1401338778466,27.1026734231231,26.626014063871,27.1793118995996,27.1727982901655,26.9683290113108,27.0918194665624,23.9610581183588,23.6197495994525,21.5992822479088
"PSMA4",27.6941068524997,27.6050791734515,27.8230139801224,27.505039729711,27.8724383272224,27.3822269736323,27.4293254606476,23.222011404887,27.6751355007649,27.3779448423296,27.5244562353747,27.7351249542499,23.1707233914802,22.3117347360245,17.3317829491963
"PSMA5",27.5673206973215,27.4462220664726,27.4833263872931,27.5672366705239,27.5448495631449,27.5475675404354,27.3836196127345,27.2781132037559,27.5146322336878,27.5322896223051,27.4044199418458,27.5408115235151,22.8941627509491,21.686724494659,23.6674712993063
"PSMA6",27.4509799958108,27.3693420936458,27.3773624753951,27.3916961368248,27.4234932055242,27.3568192311876,27.32716663179,27.1929451215313,27.3532522706769,27.3373934526683,27.3114149608569,27.3497687318251,22.3686647122521,24.1649994276051,22.4748771129462
"PSMA7",26.3738437436021,26.1680316638165,26.2717651870314,26.4030421662046,26.3385059589498,22.7865827228544,26.2321035498243,26.0007742300923,26.0734967724245,26.281794454605,26.204539093323,26.143997794984,22.1865208230431,27.1734980130705,22.0004116677266
"PSMB1",26.0967493910377,25.947341198495,26.0093410504157,25.9946654160726,26.0723799798011,25.8182847048198,25.8953109079144,25.5322431615776,22.5760208729329,25.886505932105,25.8647733820437,25.8836680981558,23.2259902309424,NA,22.687126181265
"PSMB10",21.5070919634435,21.4454119867375,18.2136690861071,21.8446854622736,21.6061878543806,21.4633562355729,20.5160606747834,20.1313608785889,20.6005163927567,21.8013566875564,18.3940648870857,21.6075082192733,23.1247328338811,22.8300137714348,19.6058610774538
"PSMB2",24.041472168598,23.7807378903961,27.2459231846792,27.3085923139353,27.272781150687,27.2087209984969,27.1066122185215,26.9263936507548,27.236348120172,27.2753819060503,27.1931558539161,27.1815954602136,21.3592702035266,22.8167805550356,27.0641082645862
"PSMB3",25.4993651525448,25.5336050713746,25.7119251824578,25.4949482438132,25.8315476838286,22.0677182756939,25.438324444002,25.0213255498576,25.5945993085965,25.4455758197022,22.1595403224048,25.5660330697487,20.2273433066496,18.7821183890163,NA
"PSMB4",24.7310410608602,24.4234871304635,24.6072757862812,24.6477609332358,24.6477203172494,21.2466507287431,24.6226929260867,24.2294060453073,24.3030447011093,24.4820798260971,24.2709109392327,24.5091223550202,19.7226457924683,20.5146793854051,20.133154758044
"PSMB5",26.4476774600851,26.4817077867772,26.5593775719413,26.4007785634046,26.5805048247388,26.4013475764728,26.4708711463617,26.0464512322759,26.4017855918033,26.3269726657267,26.3765992619825,26.3992608741208,17.6086157971543,22.8042434988388,24.0758341009631
"PSMB6",27.5799205351493,23.9418225161254,27.3667680577959,27.4849974730931,27.3951465869666,27.2205146479952,27.3345396342695,27.0208847616583,27.4509545026904,27.3659940048325,27.1733271224061,27.3167108919369,26.103584343567,19.1641040824705,21.9872782396272
"PSMB7",26.1226383874403,25.798660729006,22.6507701940024,26.1634421327571,26.2375873373668,25.8543626909084,25.7466950329535,25.5207155439277,26.1102420839435,25.7842892227682,25.8413642783907,25.756477223447,20.0938443569972,21.7036412847219,21.5489756734195
"PSMB8",22.4053227569715,22.5390655454155,22.5805550831953,22.1772166471665,22.428593519063,22.2245934952203,21.8472026631788,22.1157634739854,21.9386309203403,22.4188069019882,22.6590238022284,22.610455817537,21.6448781476397,26.5420537789669,21.2981817414463
"PSMB9",23.6837539930667,23.7041574750303,23.7717802034402,23.8446031973832,23.9577576108799,23.7241841812287,22.8817555091716,22.9007603273615,22.9474619763152,22.8188624054207,22.8340147886825,22.9284719298409,25.3985483594201,22.1617067030021,18.8656064206047
"PSMC1",26.6930437025845,26.3975519608842,26.4362134778019,26.6863804081636,26.3902947671728,26.4227690512213,26.5185579995874,26.3785686376832,26.4593858079857,26.6231392617697,26.537400795243,26.49324210842,21.1049250244593,21.09525599893,23.1331392327943
"PSMC2",26.3835861448238,26.3259972733817,16.4479065210595,19.6593217704507,23.0959593712774,26.2379095083118,26.4029581749799,26.2878819461289,26.3443846545841,26.341118617464,26.3647231446755,26.3705402029318,15.5811122941974,19.5904737501662,21.9796708041514
"PSMC3",26.4665527176971,26.3472317920319,26.4067677962435,26.4119127562689,26.2199459772448,23.0352409332387,26.3324581812657,26.5300322925138,26.3907440048762,22.985374839285,26.4483355283458,26.2301861619006,23.9934595732235,22.3058610823079,23.2464689428122
"PSMC3IP",20.3972536824416,16.7826655401143,20.102001310064,13.720564916568,20.2520324515878,20.0700541029511,19.8874854074013,20.2990056171905,19.7208855035937,20.0396928631858,20.1805757257571,19.9677370815982,22.3796959122896,21.7457301202252,21.400101840757
"PSMC4",26.8999192480921,26.7674276551691,26.8291287971956,26.8671912947456,26.7226875706239,26.7615576996117,26.9194541907483,26.8999319557514,26.8319295002655,26.8579702016932,26.8082656021031,26.7685718364216,23.7287742741925,24.0838884618486,22.3082823626419
"PSMC5",27.018070871254,26.8941662789131,26.9854607378134,27.0635389351928,26.9509604644818,26.8257028061022,26.997633890518,26.6746773519592,26.9961152650962,26.9284151699751,26.8711817614983,26.8880621355358,22.1945266305254,18.8131674143455,23.9900890714698
"PSMC6",26.6172450122869,26.2623641484261,26.3822065123562,26.5649516648235,26.2592132196108,26.2198069819138,26.329511704648,26.0874886384173,26.3599666996941,26.334723431816,26.2297661275643,26.2733926979117,21.1642409904102,26.2228912813169,26.3690558687707
"PSMD1",22.5553139531999,25.9845680925852,26.0102893812198,25.7599243899755,25.9875041266361,25.8387918601351,19.3505723509645,25.890220619951,25.947356338082,25.8795761687301,25.9765642108149,25.9431120869881,27.9249368919499,16.9850080381322,24.3161020953372
"PSMD10",23.0945026722909,23.1062709113364,19.950471888507,19.7345773247822,23.2282076053398,23.1720659337507,19.7408957494805,22.9574953126242,23.1277761733092,23.3513157601773,23.4707123639154,23.4567235099831,NA,18.5657491819167,21.7861391844997
"PSMD11",27.8901420130166,27.7146517260818,27.8321174906116,27.883058878458,27.8285458666587,24.308582341743,27.740171822688,27.5671336597458,24.4600408714113,27.6058434695674,27.5910969670914,27.7022772338154,20.1086980042516,19.2250355831378,NA
"PSMD12",26.1063901144383,26.1473854499325,26.2051587551618,22.7074221175003,26.2543900649746,26.1380159918334,26.1023910686442,26.0743187260903,26.0971806456867,26.0831276523905,26.170939151456,26.1597881669386,21.5224392951758,22.1080071997682,19.874493633053
"PSMD13",26.47808551834,26.3662782360482,26.4560539623267,26.5409184552548,26.4036453578656,26.3624535970435,26.2966039379005,22.8229152307287,26.4762155047433,26.4117413708087,26.313786448719,23.0365759264079,20.2018606809774,21.617352221149,26.7501870709485
"PSMD14",25.9803180961644,26.1833200180742,26.0910855649377,25.7859150450567,22.7096147808177,25.965500190884,26.1612735524822,26.2019544311226,25.9479867752959,22.6162890297466,26.0581436841759,26.0949229242445,23.260815327756,21.6921450883113,21.5888614628774
"PSMD2",25.1254269112421,25.1754067442841,22.0223803438946,25.0290406937085,22.0641733773055,25.0238748848081,25.1278975279223,24.9073670693782,25.2457812035196,25.1152753618143,25.2346008942767,25.2671921661715,21.9616581147255,21.1838425194835,23.1080751781151
"PSMD3",25.8166978307128,25.9454247695506,25.9595571453847,25.7309894600571,25.966101160227,25.7719227534839,25.8618194237887,25.7455506210036,25.8896001152813,25.7498250667763,25.8483327925645,25.923429729113,NA,20.362597749217,18.0917401168539
"PSMD4",25.8110320365826,25.7867822357445,25.8345702170844,25.7186236457589,25.8107763140489,25.7028025436327,25.7119058367683,25.8492624159664,25.6619962622884,25.7310275391415,25.7806478925009,25.7881118992284,21.1917219237461,21.26577469567,NA
"PSMD5",25.3899376781544,25.1920773267539,25.4439578289183,25.3361329071168,25.2854303355468,24.9769790808292,25.2121544028588,24.818203968725,22.1722840495023,25.2455351531519,25.1669920875827,25.338604089844,17.7954309195411,19.5176232575668,20.950888323544
"PSMD6",26.5285475135333,26.6197655904389,26.6892368428096,26.4488231889523,26.7130354842228,26.5186495842446,26.5898637402451,26.8354006457408,26.5836081037322,23.1890126854553,26.6970310597851,26.6530270742583,NA,18.7687593958674,19.1378516996963
"PSMD7",25.2357854568076,24.7502484952691,24.9895062427884,25.2644845152853,24.8777074943314,24.8872971386358,21.7172191332936,24.8718933966877,25.0145915658713,25.1453152784051,24.8756308775102,24.8722620657877,17.4767541134301,22.5371086533785,NA
"PSMD8",24.7195403764156,24.6342320408277,24.6601227449977,24.3966429291853,24.6213114860455,24.4148320513746,24.643240112706,24.6433109705537,24.6355810777002,24.4402929567038,24.4913425309141,24.5215420945411,21.7231017824037,22.4602406482987,20.7273296997761
"PSMD9",22.5612849148069,25.5932492587382,25.713121171396,25.6840367551199,25.5387701149453,25.4433993557582,25.5164411091936,25.1779632785145,25.6834533453816,25.7074536355095,25.6661260550941,25.7445490413999,24.7413495062163,26.0303734770609,21.2304655549349
"PSME1",23.8379780902064,26.8419159375203,20.5334989403137,26.8452236476556,27.0439378241392,23.3248530979569,26.5520896904835,26.0837393099714,26.8384826446034,27.0698523718499,27.0046637818656,27.2531151561871,23.1691498776459,23.1947768394896,20.850070825373
"PSME2",25.8921291854943,25.302719516719,25.7441530200639,25.8570254277907,25.6736545413385,25.3959089910626,25.1338746559945,24.2687228107058,25.597715721045,25.5839707659401,25.4171546638116,22.301564293054,21.6652543662988,22.2287068561625,22.1634727872383
"PSME3",26.5890398453674,26.2693809569212,26.4470090933763,26.7196163440037,26.5938770111686,26.4719775621204,26.2152268664998,26.0426985418153,26.4668280023268,23.2190593338949,26.4492007500109,26.4660123562202,23.606081648699,25.1296826296209,23.9283720761678
"PSME3IP1",23.7708752701967,23.4153010386193,23.4525775830823,23.7464982271565,23.5587600475901,23.479224941286,23.1260439870585,22.7948189993304,23.2509172735908,23.6743958475592,23.6379632999037,23.6646742676834,20.3171420742469,26.1899905196598,23.3998171735349
